Latitude,Longitude,District,Community Area,hour,day_of_week,month,is_weekend,primary_type_encoded,Arrest,Domestic
41.815840179,-87.606689941,2.0,39.0,18,1,4,0,6,0,0
41.774001614,-87.723859493,8.0,65.0,16,2,12,0,12,0,0
41.909636288,-87.745300725,25.0,25.0,17,0,8,0,3,1,0
41.791943416,-87.620773679,2.0,40.0,20,0,6,0,0,0,0
41.892782156,-87.655834872,12.0,24.0,22,5,7,1,5,0,1
41.773980494,-87.608244094,3.0,42.0,13,4,10,0,7,1,0
41.699197814,-87.607334454,5.0,50.0,21,6,11,1,7,1,0
41.890049339,-87.628998255,18.0,8.0,21,0,3,0,14,1,0
42.001635491,-87.810398216,16.0,9.0,0,5,1,1,3,0,0
41.877864969,-87.627666954,1.0,32.0,20,5,2,1,3,0,0
41.808782124,-87.626070778,2.0,38.0,22,0,1,0,6,0,0
41.8121045,-87.670074666,9.0,,3,5,8,1,15,1,0
41.904343841,-87.750918296,25.0,25.0,23,1,4,0,5,0,1
41.752414762,-87.594296764,4.0,45.0,1,0,10,0,10,0,0
41.786637082,-87.673329298,7.0,67.0,22,4,8,0,9,1,0
41.79722552,-87.700322434,9.0,63.0,11,4,3,0,0,0,0
41.774874809,-87.662862259,7.0,67.0,15,5,10,1,3,0,1
41.771873623,-87.689925944,8.0,66.0,16,0,10,0,14,0,1
41.877788947,-87.723131375,11.0,26.0,21,5,6,1,4,0,0
41.852235771,-87.721318827,10.0,29.0,9,2,9,0,2,0,0
41.999696749,-87.814942902,16.0,9.0,9,3,4,0,0,0,0
41.74773313,-87.55524628,4.0,46.0,13,0,9,0,3,0,0
41.928822325,-87.687781609,14.0,22.0,12,3,10,0,5,0,0
41.884881946,-87.760246634,15.0,25.0,9,0,12,0,10,0,0
41.971263975,-87.708549336,17.0,14.0,21,1,5,0,5,0,0
41.777479042,-87.73859783,8.0,64.0,20,6,6,1,5,1,1
41.76062688,-87.650361752,7.0,68.0,19,2,4,0,5,1,0
41.801732477,-87.593458926,2.0,,9,4,3,0,3,0,1
41.961050993,-87.76970875,16.0,15.0,9,2,2,0,0,0,0
41.895533185,-87.754392187,15.0,25.0,15,4,12,0,15,0,0
41.786079418,-87.683821839,8.0,66.0,12,1,3,0,5,0,1
41.912601312,-87.685365971,14.0,24.0,22,3,5,0,0,0,0
41.815829413,-87.616770858,2.0,38.0,19,2,7,0,0,0,1
41.866810739,-87.625817031,1.0,33.0,13,2,6,0,3,1,0
41.733120207,-87.666634306,22.0,71.0,23,1,4,0,5,0,1
41.964520375,-87.735136988,17.0,,17,3,5,0,0,0,0
41.818975837,-87.602200824,2.0,36.0,2,6,11,1,3,0,0
41.70089042,-87.622153316,5.0,49.0,9,0,6,0,3,0,0
41.846272685,-87.709117332,10.0,30.0,22,5,12,1,5,0,0
41.733931965,-87.603327317,6.0,44.0,1,1,4,0,10,0,1
41.808504765,-87.616302292,2.0,38.0,16,1,9,0,5,0,1
41.749982305,-87.644024788,6.0,71.0,9,3,8,0,13,1,0
41.85352184,-87.707890621,10.0,,21,2,1,0,5,0,1
41.924187998,-87.683521674,14.0,22.0,11,6,10,1,12,0,0
41.846540809,-87.688602128,10.0,31.0,4,4,12,0,4,0,0
41.965916369,-87.662499156,19.0,3.0,11,5,2,1,2,0,0
41.798958075,-87.670797037,9.0,61.0,14,0,6,0,5,0,1
41.85102174,-87.618954852,1.0,33.0,8,3,7,0,0,0,0
41.786966991,-87.649040897,7.0,68.0,13,3,1,0,5,0,1
41.692041778,-87.665923635,22.0,75.0,9,0,2,0,14,0,0
41.766583348,-87.635966057,7.0,68.0,16,5,7,1,3,0,0
42.02253547,-87.673552385,24.0,1.0,13,0,2,0,5,0,1
41.87609969,-87.731680862,11.0,26.0,0,2,9,0,14,0,1
41.707003143,-87.636218456,22.0,49.0,19,0,4,0,14,0,0
41.997660252,-87.694065111,24.0,2.0,17,1,8,0,3,0,0
42.007313289,-87.682650641,24.0,2.0,17,1,3,0,5,1,1
41.7514281,-87.591515549,4.0,45.0,17,6,5,1,14,1,0
41.945681308,-87.785150427,16.0,17.0,14,5,1,1,0,0,0
41.908430535,-87.638509526,18.0,8.0,5,5,9,1,9,0,0
41.754592961,-87.741528537,8.0,65.0,16,6,1,1,3,1,0
41.876647201,-87.756013071,15.0,25.0,22,6,5,1,5,0,0
41.972990897,-87.777557776,16.0,11.0,21,6,2,1,3,0,0
41.871191211,-87.625922932,1.0,32.0,10,2,1,0,12,0,0
41.735857166,-87.624152861,6.0,44.0,17,1,8,0,3,0,0
41.9039609,-87.634557597,18.0,,23,3,11,0,3,0,0
41.906372763,-87.648626876,18.0,8.0,22,5,2,1,3,0,0
41.991275974,-87.693341803,24.0,2.0,13,0,8,0,3,0,0
41.908525955,-87.754697285,25.0,25.0,10,1,12,0,20,1,0
41.800820216,-87.669633576,9.0,61.0,18,6,7,1,6,0,0
41.770036806,-87.649393152,7.0,68.0,21,3,9,0,5,0,0
41.915134157,-87.641148301,18.0,7.0,18,0,8,0,4,0,0
41.939873918,-87.75427797,16.0,15.0,14,1,9,0,13,0,0
41.764748911,-87.644401916,7.0,68.0,20,5,2,1,12,0,0
41.995323698,-87.656974008,24.0,77.0,23,0,5,0,0,0,0
41.709751293,-87.64048107,22.0,73.0,5,5,2,1,12,0,0
41.773781707,-87.633270552,7.0,68.0,2,1,1,0,4,0,0
41.877762073,-87.63688469,1.0,32.0,0,3,10,0,2,0,0
41.918570075,-87.690258545,14.0,22.0,13,6,8,1,14,0,0
41.901287144,-87.752077454,15.0,25.0,9,4,5,0,2,0,0
41.75772549,-87.609028176,6.0,69.0,8,6,3,1,3,0,0
41.894848945,-87.765751432,15.0,25.0,12,1,11,0,0,0,0
41.930906002,-87.644017035,19.0,7.0,9,4,1,0,3,0,0
41.808147803,-87.664961971,9.0,61.0,8,5,9,1,12,0,0
41.943999718,-87.809380771,16.0,17.0,6,4,12,0,3,0,0
41.898225466,-87.72006447,11.0,23.0,17,0,3,0,10,0,1
41.869222389,-87.769499124,15.0,,1,6,6,1,3,0,0
41.682636626,-87.638549897,5.0,53.0,21,3,12,0,0,0,0
41.889954403,-87.716492966,11.0,23.0,17,4,12,0,5,0,0
41.986788545,-87.693714112,20.0,2.0,21,2,4,0,14,1,1
41.782566115,-87.653362852,7.0,68.0,12,1,2,0,12,0,0
41.807285018,-87.60432545,2.0,39.0,20,5,11,1,3,0,0
41.810729022,-87.601726053,2.0,39.0,4,2,10,0,5,1,1
41.917279172,-87.717078645,25.0,22.0,18,2,1,0,5,0,0
41.829879483,-87.612291851,2.0,35.0,17,3,5,0,13,1,0
41.894926565,-87.75599907,15.0,25.0,10,2,4,0,7,1,0
41.944925589,-87.770188976,16.0,15.0,21,2,9,0,4,0,0
41.728835841,-87.604634255,6.0,44.0,20,2,9,0,5,1,1
41.915289083,-87.655618929,18.0,7.0,13,4,6,0,3,0,0
41.92253847,-87.770804771,25.0,19.0,4,0,4,0,7,1,0
41.69844039,-87.53769691,4.0,52.0,9,6,12,1,5,0,1
41.8001845,-87.691535261,9.0,63.0,13,3,8,0,12,0,0
41.691488355,-87.706039378,22.0,74.0,8,2,6,0,2,0,0
41.885028339,-87.675428114,12.0,28.0,12,0,1,0,13,1,0
41.790048861,-87.705761458,8.0,,19,3,2,0,0,0,0
41.996400617,-87.657643177,24.0,77.0,1,3,4,0,3,0,0
41.974966251,-87.898270808,16.0,76.0,7,5,5,1,5,0,0
41.906812109,-87.725209865,25.0,23.0,15,3,12,0,7,1,0
41.880641841,-87.70611331,11.0,27.0,17,4,2,0,6,0,0
41.736858405,-87.589788998,4.0,48.0,16,1,8,0,14,0,0
41.653425905,-87.604873764,5.0,54.0,14,0,3,0,14,0,0
41.752550482,-87.578448597,4.0,43.0,15,2,7,0,12,0,0
41.767377799,-87.622750112,3.0,69.0,4,2,8,0,0,0,1
42.007913834,-87.665847907,24.0,1.0,11,5,1,1,7,1,0
41.85604611,-87.723628089,10.0,29.0,11,6,12,1,5,1,1
41.941864798,-87.724818095,17.0,21.0,14,1,3,0,2,0,0
41.792967025,-87.677925265,7.0,67.0,14,3,7,0,13,0,0
41.760808167,-87.706226051,8.0,,21,5,11,1,10,0,0
41.918646522,-87.64613311,18.0,7.0,10,2,5,0,7,1,0
41.867101385,-87.723376202,11.0,,11,0,4,0,5,0,1
41.753770131,-87.615017075,6.0,69.0,12,5,8,1,0,0,0
41.764186693,-87.59242059,3.0,43.0,0,6,5,1,0,0,0
41.773482276,-87.573613382,3.0,43.0,18,2,2,0,0,0,0
41.936836323,-87.648154092,19.0,6.0,10,5,3,1,14,0,0
41.851958307,-87.627067195,1.0,,14,0,2,0,7,1,0
41.762331209,-87.563976757,3.0,43.0,11,2,1,0,3,0,0
41.773065672,-87.569966992,3.0,43.0,16,6,1,1,5,0,0
41.899283348,-87.696119824,12.0,24.0,23,4,6,0,15,1,0
41.779295906,-87.644774188,7.0,68.0,14,1,6,0,3,0,0
41.900900206,-87.756977457,15.0,25.0,16,0,5,0,5,0,1
41.848549403,-87.626979903,1.0,33.0,9,3,6,0,13,1,0
41.903830041,-87.636054117,18.0,8.0,19,6,9,1,0,1,0
41.792087887,-87.617526732,2.0,40.0,4,1,8,0,3,0,0
41.778092941,-87.722746539,8.0,65.0,17,4,9,0,3,1,0
41.732771785,-87.604728989,6.0,44.0,16,5,11,1,15,0,0
41.879636075,-87.736230432,11.0,26.0,5,1,7,0,0,0,0
41.926550778,-87.76361844,25.0,19.0,2,5,1,1,0,0,0
41.760662032,-87.644299022,7.0,68.0,22,4,10,0,5,0,1
41.70111461,-87.623348282,5.0,49.0,15,3,6,0,7,1,0
41.883069436,-87.761636259,15.0,,21,4,3,0,7,1,0
41.880108035,-87.647309981,12.0,28.0,22,4,8,0,14,1,0
41.894733978,-87.773638244,15.0,25.0,21,3,3,0,0,0,1
41.855845871,-87.727275004,10.0,29.0,14,0,8,0,5,0,1
41.880136244,-87.740606589,11.0,25.0,12,4,11,0,19,1,0
41.743251517,-87.606772446,6.0,44.0,9,0,8,0,3,0,0
41.743182669,-87.590426906,4.0,45.0,19,0,9,0,12,0,0
42.015486686,-87.682865401,24.0,,15,5,5,1,0,0,0
41.701823489,-87.696553409,22.0,74.0,17,1,10,0,0,0,0
41.736259984,-87.628068782,6.0,44.0,14,1,2,0,3,1,0
41.783425593,-87.622173294,3.0,40.0,15,0,4,0,5,0,0
41.70488296,-87.613704805,5.0,49.0,5,0,6,0,0,0,0
41.860911204,-87.695744714,10.0,29.0,23,0,10,0,14,0,0
41.877553391,-87.756129762,15.0,25.0,4,3,8,0,0,0,0
41.792284664,-87.619160056,2.0,40.0,22,5,2,1,5,1,1
41.803136895,-87.6084216,2.0,38.0,7,1,12,0,5,0,1
41.877132442,-87.721980964,11.0,26.0,15,3,3,0,2,0,0
41.859998755,-87.727430351,10.0,29.0,12,0,2,0,12,0,0
41.778340981,-87.703122242,8.0,66.0,18,1,3,0,5,0,0
41.842358563,-87.638259629,9.0,60.0,11,6,9,1,0,0,0
42.019368107,-87.67011848,24.0,1.0,22,1,12,0,5,0,0
41.781951111,-87.695911577,8.0,66.0,18,0,9,0,13,0,0
41.858680941,-87.628725874,1.0,33.0,16,2,7,0,2,0,0
41.862526771,-87.704058362,10.0,29.0,2,6,5,1,5,0,1
41.867944483,-87.624097333,1.0,32.0,21,3,2,0,6,1,0
42.003979956,-87.779013707,16.0,12.0,0,3,7,0,0,0,0
41.928583483,-87.742826277,25.0,19.0,10,2,8,0,12,0,0
41.781392085,-87.612050702,3.0,42.0,21,6,4,1,0,0,0
41.918510949,-87.669264228,14.0,22.0,6,4,9,0,3,0,0
41.741008476,-87.648624014,6.0,71.0,3,3,10,0,15,0,0
41.877470199,-87.678222877,12.0,,9,1,4,0,3,0,0
41.757614433,-87.586115266,4.0,43.0,10,4,1,0,14,0,0
41.738522179,-87.558743017,4.0,46.0,15,5,2,1,14,0,1
41.959242473,-87.675782973,19.0,,21,4,6,0,4,0,0
41.777729151,-87.614350151,3.0,42.0,9,0,8,0,6,0,0
41.780564857,-87.676357691,7.0,67.0,3,5,1,1,0,1,0
41.798363052,-87.697593679,9.0,63.0,7,0,9,0,13,0,0
41.700817284,-87.629441239,5.0,,10,3,3,0,7,1,0
41.819363514,-87.61493017,2.0,38.0,20,4,1,0,4,0,0
41.759899251,-87.56103698,3.0,43.0,10,4,10,0,3,0,0
41.939347899,-87.746880283,16.0,15.0,21,6,9,1,7,1,0
41.936895399,-87.755161272,25.0,19.0,17,4,7,0,14,1,0
41.761537448,-87.741798277,8.0,65.0,19,5,10,1,5,0,0
42.014914392,-87.671084714,24.0,,7,2,1,0,5,0,1
41.764188634,-87.592295942,3.0,43.0,10,5,12,1,0,0,0
41.925331905,-87.656372528,19.0,7.0,16,0,6,0,3,0,0
41.758641237,-87.681760217,8.0,66.0,20,6,9,1,14,1,1
41.922270202,-87.648648009,18.0,7.0,3,4,10,0,3,0,0
41.920327589,-87.724199698,25.0,22.0,7,0,7,0,11,0,0
41.772972076,-87.644610871,7.0,68.0,6,3,8,0,14,0,0
41.883500187,-87.627876698,1.0,32.0,16,4,4,0,3,1,0
42.017144369,-87.66663826,24.0,1.0,22,6,8,1,3,0,0
41.751270583,-87.605938082,6.0,44.0,16,3,11,0,5,0,1
41.72814965,-87.604616365,6.0,44.0,21,3,5,0,0,0,0
41.868029452,-87.754765237,15.0,25.0,13,3,10,0,2,0,0
41.880417506,-87.627730673,1.0,32.0,15,0,11,0,3,1,0
41.88108562,-87.694519666,12.0,27.0,11,1,9,0,19,1,0
41.996697995,-87.694729566,24.0,2.0,0,1,2,0,10,0,0
41.752171363,-87.634337325,6.0,69.0,9,1,12,0,10,0,1
41.752286997,-87.611321178,6.0,69.0,0,4,7,0,12,0,0
41.990899538,-87.662027221,24.0,77.0,18,0,12,0,17,0,0
41.819347317,-87.615851173,2.0,38.0,13,0,8,0,14,0,1
41.772114255,-87.670464808,7.0,67.0,9,0,7,0,10,0,1
41.902085462,-87.641168032,18.0,8.0,11,3,9,0,14,0,0
41.958065808,-87.646360506,19.0,3.0,2,6,5,1,6,0,0
41.853805427,-87.627105604,1.0,33.0,15,5,10,1,13,1,0
41.851283756,-87.670910683,10.0,31.0,17,1,2,0,14,0,1
41.848900085,-87.703795534,10.0,,20,4,5,0,14,0,0
41.948901372,-87.663284129,19.0,6.0,2,6,9,1,6,0,0
41.778565718,-87.692157822,8.0,66.0,13,0,9,0,12,0,0
41.803119714,-87.609613791,2.0,38.0,10,3,9,0,0,0,1
41.886018055,-87.633937881,1.0,32.0,16,4,5,0,3,0,0
41.759843158,-87.611496713,3.0,,3,4,3,0,14,0,0
41.722986607,-87.610543032,6.0,49.0,1,2,9,0,14,1,1
41.794970953,-87.742811154,8.0,56.0,7,3,9,0,3,0,0
41.756091788,-87.632341337,6.0,69.0,19,3,12,0,5,0,1
41.87345907,-87.72323498,11.0,26.0,19,1,4,0,7,1,0
41.924560532,-87.785470901,25.0,19.0,23,4,2,0,7,1,0
41.997223412,-87.661773142,24.0,77.0,17,2,4,0,5,1,1
41.917379685,-87.708762894,14.0,22.0,13,6,6,1,14,0,0
41.670157721,-87.627227891,5.0,53.0,4,5,2,1,4,0,0
41.964474528,-87.652979999,19.0,3.0,6,0,3,0,10,0,1
41.783813715,-87.684985016,8.0,66.0,19,0,8,0,5,0,0
41.754592961,-87.741528537,8.0,65.0,17,1,5,0,3,0,0
41.954607083,-87.647107189,19.0,6.0,9,0,4,0,2,0,0
41.75319389,-87.731067239,8.0,65.0,1,6,9,1,0,0,0
41.781071552,-87.615643728,3.0,42.0,16,5,8,1,7,1,0
41.85282246,-87.666027684,12.0,31.0,7,0,3,0,3,0,0
41.942011792,-87.666307806,19.0,6.0,22,0,3,0,4,0,0
41.82738601,-87.623921437,2.0,35.0,14,3,10,0,7,1,0
41.736422269,-87.604815966,6.0,44.0,14,5,1,1,6,0,0
41.739397628,-87.665891529,6.0,71.0,17,3,10,0,3,0,0
41.727348413,-87.556866066,4.0,,15,2,3,0,0,0,0
41.831172849,-87.615928277,2.0,35.0,11,4,7,0,4,0,0
41.879662518,-87.73393147,11.0,26.0,18,1,2,0,7,1,0
41.773380122,-87.582284649,3.0,43.0,16,0,2,0,0,0,0
41.971029037,-87.659724304,20.0,3.0,14,0,12,0,3,0,0
41.724845614,-87.614218397,6.0,49.0,11,4,2,0,3,1,0
41.794555987,-87.630576503,2.0,37.0,20,5,10,1,7,1,0
41.728505222,-87.632663302,6.0,49.0,21,0,10,0,0,0,0
41.8750661,-87.720451155,11.0,26.0,0,0,4,0,5,0,1
41.887123664,-87.754163303,15.0,25.0,19,1,5,0,3,0,0
41.961738753,-87.693585996,19.0,4.0,17,1,11,0,12,0,0
41.767906111,-87.656618851,7.0,67.0,22,5,8,1,9,0,0
41.807650669,-87.643080489,9.0,61.0,11,3,6,0,5,0,0
41.919282628,-87.721729456,25.0,22.0,11,3,8,0,6,0,0
41.899194255,-87.733587228,11.0,23.0,20,1,8,0,7,1,0
41.859059728,-87.658907399,12.0,31.0,15,1,2,0,14,0,1
41.729332789,-87.605969474,6.0,44.0,7,2,6,0,5,0,1
41.978146587,-87.763427257,16.0,11.0,11,4,7,0,2,0,0
41.947310094,-87.650306328,19.0,6.0,19,5,2,1,19,1,0
41.904493689,-87.643246928,18.0,8.0,14,0,7,0,13,1,0
41.764544636,-87.649253547,7.0,68.0,11,6,1,1,0,0,0
41.801007749,-87.653831748,9.0,61.0,21,5,5,1,14,0,0
41.929743818,-87.684273777,14.0,22.0,13,0,1,0,3,1,0
41.992377623,-87.682335613,24.0,2.0,6,4,1,0,15,1,0
41.773303031,-87.649479431,7.0,68.0,19,4,4,0,14,1,0
41.877661886,-87.627665516,1.0,32.0,7,0,9,0,0,0,0
41.752790297,-87.57112715,4.0,43.0,14,4,12,0,3,0,1
42.017907061,-87.678042002,24.0,1.0,20,6,2,1,3,0,0
41.860911204,-87.695744714,10.0,29.0,8,2,5,0,3,0,0
41.809340827,-87.619234738,2.0,38.0,13,4,5,0,3,0,0
41.960902243,-87.731744116,17.0,16.0,15,3,3,0,2,0,0
41.728346543,-87.610589193,6.0,44.0,22,5,9,1,3,0,0
41.693204551,-87.541320347,4.0,52.0,21,3,9,0,3,0,0
41.903927738,-87.629576757,18.0,8.0,15,1,8,0,2,1,0
41.899583121,-87.74724794,15.0,25.0,20,6,9,1,7,1,0
41.707519433,-87.601839023,5.0,50.0,10,3,2,0,21,1,0
41.950197458,-87.648999894,19.0,6.0,23,4,7,0,3,0,0
41.886755667,-87.765095923,15.0,25.0,17,6,1,1,5,1,0
41.70046646,-87.642631382,22.0,49.0,21,1,7,0,5,0,1
41.806221136,-87.658827315,9.0,61.0,11,6,3,1,3,1,0
41.907085281,-87.680499079,14.0,24.0,9,0,8,0,3,0,0
41.808539679,-87.671501611,9.0,61.0,22,1,10,0,10,1,0
41.893129194,-87.749506978,15.0,25.0,1,3,10,0,5,0,1
41.75546474,-87.652655783,6.0,71.0,8,1,5,0,5,1,1
41.896910635,-87.675860802,12.0,24.0,20,6,4,1,2,0,1
41.704095629,-87.531658059,4.0,52.0,9,4,3,0,14,0,1
41.84522877,-87.617657696,1.0,35.0,23,3,8,0,5,0,1
41.803201891,-87.72198373,8.0,57.0,13,1,1,0,14,0,0
41.848262072,-87.702550227,10.0,,6,5,3,1,4,0,0
41.976200173,-87.905312411,16.0,76.0,12,5,9,1,4,0,0
41.961950191,-87.707048284,17.0,14.0,18,6,4,1,3,1,0
41.800499625,-87.58741434,2.0,41.0,15,1,6,0,5,0,1
41.785843876,-87.661944977,7.0,67.0,18,2,10,0,3,0,0
41.91739557,-87.726568067,25.0,20.0,16,4,10,0,5,0,0
41.881994258,-87.629773427,1.0,32.0,8,4,1,0,10,0,0
41.739229389,-87.594880321,4.0,45.0,9,1,6,0,3,0,0
41.799520608,-87.590909799,2.0,41.0,10,0,11,0,0,0,0
41.706928155,-87.641976269,22.0,73.0,22,1,11,0,7,1,0
41.917559957,-87.689236225,14.0,22.0,11,3,8,0,5,1,0
41.744189153,-87.567337372,4.0,46.0,22,4,8,0,5,0,1
41.865013114,-87.72133282,10.0,,2,0,7,0,5,0,1
41.681098799,-87.631160742,5.0,,14,2,3,0,5,0,1
41.85371563,-87.633056598,9.0,34.0,23,6,10,1,5,0,0
41.963330053,-87.675079109,19.0,4.0,16,5,8,1,5,0,1
41.885614994,-87.757023049,15.0,25.0,13,2,4,0,3,0,0
42.012598106,-87.676782846,24.0,1.0,12,5,11,1,3,0,0
41.807924493,-87.719352913,8.0,57.0,10,2,11,0,4,0,0
41.79853698,-87.663488519,9.0,61.0,14,5,12,1,0,0,0
41.927127443,-87.710832274,14.0,22.0,20,1,11,0,12,0,0
41.889163442,-87.717400366,11.0,23.0,0,6,12,1,5,0,1
41.939713211,-87.66743809,19.0,6.0,12,0,3,0,3,0,0
41.850881581,-87.700325909,10.0,30.0,19,1,1,0,5,0,1
41.931149917,-87.775315546,25.0,19.0,16,1,10,0,4,0,0
41.782062584,-87.68493666,8.0,66.0,3,4,3,0,14,0,1
41.94593982,-87.727385537,17.0,21.0,15,0,4,0,3,0,0
41.79006908,-87.654768679,7.0,67.0,21,3,3,0,7,1,0
41.86336281,-87.639118836,1.0,28.0,14,6,8,1,3,0,0
41.817604432,-87.598015977,2.0,36.0,12,2,12,0,13,0,0
41.778680696,-87.664197479,7.0,67.0,7,1,4,0,5,0,0
41.89976264,-87.737339616,11.0,23.0,20,0,3,0,3,0,0
41.907153315,-87.639680572,18.0,8.0,14,1,8,0,10,0,0
41.745800847,-87.60458536,6.0,44.0,14,1,5,0,7,1,0
41.938540587,-87.769234407,25.0,19.0,14,0,3,0,3,0,0
41.752547616,-87.703682456,8.0,70.0,13,5,5,1,3,0,0
41.871732769,-87.716524997,11.0,27.0,17,3,7,0,3,0,0
41.96697039,-87.719434998,17.0,14.0,22,2,5,0,0,0,0
41.807978431,-87.715082878,8.0,57.0,18,2,6,0,3,0,0
41.976290414,-87.905227221,16.0,76.0,9,5,12,1,12,0,0
41.782544194,-87.640962925,7.0,68.0,8,3,10,0,3,0,0
41.742453478,-87.665665679,6.0,71.0,19,0,7,0,5,0,1
41.860237122,-87.720119223,10.0,29.0,19,2,9,0,7,1,0
41.909756218,-87.642183632,18.0,8.0,13,0,8,0,3,0,0
41.930728439,-87.758851542,25.0,19.0,12,6,3,1,5,1,1
41.984237719,-87.655208186,20.0,77.0,10,1,7,0,14,0,0
41.959713655,-87.673248588,19.0,6.0,22,3,8,0,3,0,0
41.895372477,-87.72541757,11.0,23.0,21,3,6,0,2,1,0
41.897887668,-87.628232605,18.0,8.0,13,5,4,1,3,0,0
41.892290508,-87.712558965,11.0,23.0,15,0,1,0,7,1,0
41.770227581,-87.628290698,7.0,69.0,0,3,12,0,5,1,1
41.816016719,-87.611621973,2.0,38.0,0,5,10,1,0,0,1
41.748426882,-87.618081593,6.0,44.0,9,4,10,0,3,0,0
41.956293053,-87.721563214,17.0,16.0,14,6,7,1,3,0,0
41.777542256,-87.790151927,8.0,64.0,16,0,9,0,10,0,1
41.789388008,-87.720600563,8.0,62.0,18,3,9,0,5,0,0
41.865241697,-87.721484832,10.0,29.0,10,4,9,0,7,1,0
41.904394115,-87.630001432,18.0,8.0,6,1,3,0,13,1,0
41.727707947,-87.551205466,4.0,46.0,17,2,2,0,0,0,0
41.858970801,-87.644845192,12.0,31.0,21,6,10,1,0,0,0
41.943056436,-87.649362967,19.0,6.0,1,6,5,1,3,0,0
41.968405527,-87.712783941,17.0,14.0,1,3,8,0,0,0,0
41.880111727,-87.753543615,15.0,25.0,8,6,6,1,21,1,0
41.79326108,-87.762317677,8.0,56.0,5,5,8,1,5,0,0
41.919303946,-87.738851688,25.0,20.0,15,1,7,0,0,0,0
41.938556557,-87.768017693,16.0,15.0,21,3,2,0,3,0,0
41.783498306,-87.609647494,3.0,42.0,9,6,9,1,14,1,1
41.866792814,-87.719542592,11.0,29.0,9,6,7,1,3,0,0
41.921798311,-87.672555547,14.0,,3,1,8,0,3,0,0
41.981714618,-87.672414541,20.0,,0,2,12,0,0,0,0
41.893744963,-87.704490266,12.0,23.0,7,6,3,1,0,0,0
41.944953005,-87.649416212,19.0,6.0,3,4,7,0,3,0,0
41.745734932,-87.558850539,4.0,46.0,13,0,2,0,7,1,0
41.86866942,-87.74301085,11.0,25.0,18,5,6,1,19,1,0
41.778883826,-87.664206366,7.0,67.0,8,3,3,0,3,0,0
41.884994578,-87.71733391,11.0,27.0,21,4,7,0,2,1,0
41.845826022,-87.70873264,10.0,30.0,18,2,1,0,0,0,0
41.902109836,-87.685317776,12.0,24.0,22,4,7,0,15,1,0
41.798520688,-87.674432297,9.0,61.0,11,4,4,0,4,1,0
41.7553814,-87.564609509,4.0,43.0,6,0,10,0,3,0,0
42.006922562,-87.670001247,24.0,1.0,17,0,3,0,10,0,1
41.886363256,-87.64749279,12.0,28.0,9,6,5,1,3,0,0
41.757070354,-87.666731001,6.0,71.0,17,4,6,0,5,0,1
42.012915394,-87.674685821,24.0,1.0,0,0,5,0,2,0,0
41.880836941,-87.725555365,11.0,,15,2,3,0,3,1,0
41.701915232,-87.657827545,22.0,72.0,11,4,12,0,0,0,0
41.708345281,-87.611355286,5.0,49.0,23,4,10,0,5,1,0
41.931603462,-87.655148578,19.0,7.0,14,6,11,1,0,0,0
41.883475491,-87.627876969,1.0,32.0,17,4,1,0,3,0,0
42.019439392,-87.679674954,24.0,1.0,22,3,3,0,5,0,0
41.910584958,-87.671051047,14.0,24.0,22,2,10,0,19,1,0
41.803075824,-87.625917143,2.0,38.0,20,0,10,0,5,0,1
41.923910441,-87.665754113,18.0,7.0,17,2,8,0,3,0,0
41.687339599,-87.647091912,22.0,75.0,15,0,5,0,15,1,0
41.909240284,-87.65274758,18.0,8.0,11,3,6,0,2,0,0
41.726688178,-87.622337782,6.0,49.0,23,2,10,0,5,0,1
41.774500677,-87.604579512,3.0,42.0,8,3,8,0,4,0,0
42.011429647,-87.673531025,24.0,1.0,21,5,10,1,5,0,0
41.771242931,-87.684646053,8.0,66.0,15,5,1,1,0,0,0
41.830106919,-87.618383884,2.0,35.0,20,0,5,0,7,1,0
41.687125114,-87.623970734,5.0,49.0,14,3,11,0,7,1,0
41.92956854,-87.742269627,25.0,19.0,16,2,5,0,2,0,0
41.964296453,-87.663766303,19.0,3.0,20,1,5,0,0,0,0
41.81587185,-87.621388919,2.0,38.0,10,4,2,0,3,0,0
41.765253769,-87.615255549,3.0,69.0,21,6,8,1,5,0,0
41.906416693,-87.767019237,25.0,25.0,16,0,12,0,3,0,0
41.870035755,-87.652231041,12.0,28.0,6,2,3,0,14,1,0
41.891694878,-87.626155832,18.0,8.0,15,1,10,0,3,0,0
41.807127554,-87.728456975,8.0,57.0,21,3,1,0,7,1,0
41.860052214,-87.70670735,10.0,29.0,3,3,1,0,5,0,1
42.007921792,-87.665329024,24.0,1.0,8,6,10,1,7,1,0
41.882394062,-87.627844798,1.0,32.0,18,0,3,0,3,1,0
41.692274042,-87.630314263,5.0,49.0,1,5,8,1,6,1,0
41.702219455,-87.650793417,22.0,73.0,22,3,7,0,12,0,0
41.802848771,-87.651450315,9.0,61.0,22,5,1,1,3,0,0
41.886035383,-87.648653112,12.0,28.0,8,6,12,1,3,0,0
41.882928139,-87.774747488,15.0,25.0,22,6,3,1,4,0,0
41.938540587,-87.769234407,25.0,19.0,3,6,1,1,6,0,0
41.958796373,-87.755581013,16.0,15.0,10,4,1,0,3,0,0
41.706070186,-87.653645803,22.0,73.0,8,1,11,0,3,0,0
41.802267678,-87.684256204,9.0,63.0,17,0,2,0,4,0,0
41.781714972,-87.608413615,3.0,42.0,13,4,7,0,7,1,0
